ensembl_gene_id,gene_symbol,entrez_id,description,rbpworld_family,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type,is_canonical
ENSDARG00000023532,pinx1,368253,PIN2 (TERF1) interacting telomerase inhibitor 1,G-patch,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000023645,kyat1,791592,kynurenine aminotransferase 1,SURF6,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000023852,lsm4,393669,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000023861,dnase1l1l,436676,deoxyribonuclease I-like 1-like,Exo_endo_phos,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000024276,pcbp4,406391,poly(rC) binding protein 4,KH_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000024416,twistnb,402856,TWIST neighbor,SHS2_Rpb7-N,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000024465,mrps18a,558080,mitochondrial ribosomal protein S18A,Ribosomal_S18,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000024561,nolc1,561131,nucleolar and coiled-body phosphoprotein 1,SRP40_C,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000024687,polr3g,100000978,polymerase (RNA) III (DNA directed) polypeptide G,RNA_pol_3_Rpc31,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000024789,mxc,360145,myxovirus (influenza virus) resistance C,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025011,synj1,337236,synaptojanin 1,DUF1866,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025046,AL935186.1,,-,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025073,rpl18a,394035,ribosomal protein L18a,Ribosomal_L18A,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025174,zgc:103482,450001,zgc:103482,HABP4_PAI-RBP1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025212,ints11,553648,integrator complex subunit 11,Beta-Casp,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025332,rbm28,393291,RNA binding motif protein 28,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025335,nek10,100333839,NIMA-related kinase 10,RIO1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025338,hagh,336977,hydroxyacylglutathione hydrolase,Lactamase_B,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025386,lsm14b,393140,LSM family member 14B,LSM14,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025397,srsf3a,368925,serine/arginine-rich splicing factor 3a,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025421,tdrd3,402828,tudor domain containing 3,SMN,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025581,rpl10,336712,ribosomal protein L10,Ribosomal_L16,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025699,mbd1b,,methyl-CpG binding domain protein 1b,MBD,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025789,chd4b,560622,chromodomain helicase DNA binding protein 4b,ResIII,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025850,rps21,394166,ribosomal protein S21,Ribosomal_S21e,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025854,ddx51,445387,DEAD (Asp-Glu-Ala-Asp) box polypeptide 51,DEAD,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000025972,mcts1,394046,malignant T cell amplified sequence 1,PUA,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026098,si:dkey-13a21.4,494576,si:dkey-13a21.4,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026180,prpf8,393951,pre-mRNA processing factor 8,PROCN,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026183,polr2eb,445170,"polymerase (RNA) II (DNA directed) polypeptide E, b",RNA_pol_Rpb5_N,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026225,nsd2,100000709,nuclear receptor binding SET domain protein 2,Non-canonical_RBP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,False
ENSDARG00000026376,aco1,568448,"aconitase 1, soluble",Aconitase,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026453,zgc:66474,327500,zgc:66474,zf-C2H2,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026476,tia1l,323447,"cytotoxic granule-associated RNA binding protein 1, like",RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026484,rab15,436590,"RAB15, member RAS oncogene family",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026489,khsrp,573145,KH-type splicing regulatory protein,KH_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026723,syncripl,324384,"synaptotagmin binding, cytoplasmic RNA interacting protein, like",RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026801,stau2,393899,staufen double-stranded RNA binding protein 2,dsrm,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026842,acin1b,327495,apoptotic chromatin condensation inducer 1b,SAP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026892,gpatch11,436666,G patch domain containing 11,G-patch,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000026972,si:ch211-119o8.6,556659,si:ch211-119o8.6,zf-C2H2,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027079,znf804a,565294,zinc finger protein 804A,zf-C2H2_jaz,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027109,zfr,321659,zinc finger RNA binding protein,DZF,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027143,aptx,405797,aprataxin,DcpS_C,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027187,kat8,100003790,K(lysine) acetyltransferase 8,Tudor-knot,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027403,zgpat,393457,"zinc finger, CCCH-type with G patch domain",G-patch,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027428,rpp30,541352,ribonuclease P/MRP 30 subunit,RNase_P_p30,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027572,as3mt,664699,arsenite methyltransferase,Methyltransf_31,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027590,sept2,323457,septin 2,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027649,cpsf3,324554,cleavage and polyadenylation specific factor 3,CPSF73-100_C,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027734,srsf5b,436883,serine/arginine-rich splicing factor 5b,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027744,gadd45ba,406304,"growth arrest and DNA-damage-inducible, beta a",Ribosomal_L7Ae,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027803,sbds,394096,"SBDS, ribosome maturation factor",SBDS_C,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000027938,rad18,393106,RAD18 E3 ubiquitin protein ligase,SAP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028086,zbtb2b,406724,zinc finger and BTB domain containing 2b,zf-C2H2,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028228,zbtb18,100003157,zinc finger and BTB domain containing 18,zf-C2H2,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028295,mkrn4,559882,"makorin, ring finger protein, 4",zf-CCCH,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028379,trub2,431747,TruB pseudouridine (psi) synthase family member 2,TruB_N,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028478,si:ch211-173n18.3,569089,si:ch211-173n18.3,Methyltransf_31,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028517,hbp1,554137,HMG-box transcription factor 1,AXH,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028676,nuak1b,561496,"NUAK family, SNF1-like kinase, 1b",RIO1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028688,exosc2,550234,exosome component 2,ECR1_N,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028848,lsm12a,407986,LSM12 homolog a,AD,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028949,ZBTB26,100142649,si:ch211-236k19.4,zf-C2H2,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028971,cpsf2,436657,cleavage and polyadenylation specific factor 2,Beta-Casp,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000028976,pus3,337487,pseudouridylate synthase 3,PseudoU_synth_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029003,eif1axa,450062,eukaryotic translation initiation factor 1A X-linked a,eIF-1a,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029088,guf1,553030,"GUF1 homolog, GTPase",GTP_EFTU,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029248,fubp1,406418,far upstream element (FUSE) binding protein 1,KH_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029252,ssb,321504,Sjogren syndrome antigen B (autoantigen La),RRM_3,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029445,zgc:56676,393273,zgc:56676,SUI1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029500,rpl34,394097,ribosomal protein L34,Ribosomal_L34e,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029533,rpl18,445038,ribosomal protein L18,Non-canonical_RBP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,False
ENSDARG00000029612,gpkow,368735,G patch domain and KOW motifs,KOW,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029663,rab1ab,368883,"RAB1A, member RAS oncogene family b",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029720,si:dkeyp-9d4.2,100148554,si:dkeyp-9d4.2,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029818,srsf5a,335396,serine/arginine-rich splicing factor 5a,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029885,rab41,406674,"RAB41, member RAS oncogene family",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000029911,casc3,403025,"casc3, exon junction complex subunit",Btz,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030012,lrrfip1a,407677,leucine rich repeat (in FLII) interacting protein 1a,LRRFIP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030053,eef1db,560745,eukaryotic translation elongation factor 1 delta b (guanine nucleotide exchange protein),EF1_GNE,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030335,zc3h10,404630,zinc finger CCCH-type containing 10,zf-CCCH,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030408,rps26l,393715,"ribosomal protein S26, like",Ribosomal_S26e,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030560,helz,406550,helicase with zinc finger,zf-CCCH,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030602,rps19,393723,ribosomal protein S19,Ribosomal_S19e,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030656,sept3,554123,septin 3,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030789,ddx18,321127,DEAD (Asp-Glu-Ala-Asp) box polypeptide 18,DEAD,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030830,cmtr1,393102,cap methyltransferase 1,FtsJ,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030913,cluha,562666,clustered mitochondria (cluA/CLU1) homolog a,eIF3_p135,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030949,srprb,436845,SRP receptor subunit beta,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000030964,pde12,692319,phosphodiesterase 12,Exo_endo_phos,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031048,gspt1,445485,G1 to S phase transition 1,GTP_EFTU,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031216,ssu72,393701,"SSU72 homolog, RNA polymerase II CTD phosphatase",Ssu72,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031243,snai3,567724,snail family zinc finger 3,zf-C2H2,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031343,rab6bb,541339,"RAB6B, member RAS oncogene family b",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031346,rbm17,393889,RNA binding motif protein 17,G-patch,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031420,wt1a,30245,wilms tumor 1a,WT1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031494,prrc2a,394248,proline-rich coiled-coil 2A,Non-canonical_RBP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,False
ENSDARG00000031637,pan3,100126012,poly(A) specific ribonuclease subunit PAN3,zf-CCCH,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031774,pus7,402995,pseudouridine synthase 7,TruD,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031809,rbm24b,562236,RNA binding motif protein 24b,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031819,eif4ebp2,386945,eukaryotic translation initiation factor 4E binding protein 2,eIF_4EBP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000031907,ptbp1b,321220,polypyrimidine tract binding protein 1b,RRM_5,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032056,arl6,494134,ADP-ribosylation factor-like 6,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032116,cnot7,768119,"CCR4-NOT transcription complex, subunit 7",CAF1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032117,ddx1,556790,DEAD (Asp-Glu-Ala-Asp) box helicase 1,DEAD,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032175,puf60a,562370,poly-U binding splicing factor a,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032261,rngtt,405803,RNA guanylyltransferase and 5'-phosphatase,mRNA_cap_enzyme,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032277,rars2,393589,"arginyl-tRNA synthetase 2, mitochondrial (putative)",tRNA-synt_1d,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032516,rrp36,321183,ribosomal RNA processing 36,RRP36,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032606,sept8a,321590,septin 8a,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032614,msi2b,394084,musashi RNA-binding protein 2b,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032651,ppp1r10,192329,"protein phosphatase 1, regulatory subunit 10",zf-CCCH,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032708,arl4cb,406531,ADP-ribosylation factor-like 4Cb,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032725,rps27a,337810,ribosomal protein S27a,Ribosomal_S27,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032808,tdrd7a,406379,tudor domain containing 7 a,TUDOR,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032876,trit1,553523,tRNA isopentenyltransferase 1,IPPT,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000032985,mrpl27,553709,mitochondrial ribosomal protein L27,Ribosomal_L27,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033056,zgc:171927,100124616,zgc:171927,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033175,snrpe,393979,small nuclear ribonucleoprotein polypeptide E,LSM,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033182,arl4ab,338267,ADP-ribosylation factor-like 4ab,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033259,dis3l2,566106,DIS3 like 3'-5' exoribonuclease 2,RNB,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033320,sar1ab,550581,"secretion associated, Ras related GTPase 1Ab",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033418,gpatch1,448925,G patch domain containing 1,DUF1604,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033537,p4ha1a,562774,"prolyl 4-hydroxylase, alpha polypeptide I a",hmm_2OG-FeII_Oxy,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033579,mtrf1,,mitochondrial translational release factor 1,RF-1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033596,polr2c,334669,polymerase (RNA) II (DNA directed) polypeptide C,RNA_pol_A_bac,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033597,api5,321676,apoptosis inhibitor 5,Non-canonical_RBP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,False
ENSDARG00000033901,msi2a,100002680,musashi RNA-binding protein 2a,RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033957,trmt44,450066,tRNA methyltransferase 44 homolog,AdoMet_MTase,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033967,trmt2b,606657,tRNA methyltransferase 2 homolog B,tRNA_U5-meth_tr,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000033973,mrps23,445221,mitochondrial ribosomal protein S23,MRP-S23,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034060,elac2,492652,elaC ribonuclease Z 2,Lactamase_B_4,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034174,mrrf,431721,mitochondrial ribosome recycling factor,RRF,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034178,cpsf1,432372,cleavage and polyadenylation specific factor 1,CPSF_A,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034210,si:dkey-240h12.4,555536,si:dkey-240h12.4,RIO1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034215,rab42a,406315,"RAB42, member RAS oncogene family a",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034291,rpl37,415159,ribosomal protein L37,Ribosomal_L37e,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034396,mars,338183,methionyl-tRNA synthetase,tRNA-synt_1g,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034522,rab6ba,558900,"RAB6B, member RAS oncogene family a",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034668,celf3a,57922,"cugbp, Elav-like family member 3a",RRM_1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034771,rab13,373105,"RAB13, member RAS oncogene family",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000034897,rps10,394121,ribosomal protein S10,S10_plectin,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035088,si:ch211-254c8.3,,si:ch211-254c8.3,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035137,ehd2a,567055,EH-domain containing 2a,MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035146,polr2j,554099,polymerase (RNA) II (DNA directed) polypeptide J,RNA_pol_L_2,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035167,mrpl48,503593,mitochondrial ribosomal protein L48,Ribosomal_S10,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035171,btg4,378946,B-cell translocation gene 4,Non-canonical_RBP,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,False
ENSDARG00000035188,rab14l,393656,"RAB14, member RAS oncogene family, like",MMR_HSR1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035256,eef2l2,336168,"eukaryotic translation elongation factor 2, like 2",GTP_EFTU,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035264,riok2,407084,RIO kinase 2 (yeast),RIO1,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
ENSDARG00000035324,hnrnpl,394074,heterogeneous nuclear ribonucleoprotein L,RRM_5,Danio_rerio,zebrafish,main6,10000000.0,1400,193,RBPWorld,RBP,True
